film_ref	tfidf_cluster
(filmRef)1562	19
(filmRef)1563	7
(filmRef)1564	14
(filmRef)15649	11
(filmRef)1565	11
(filmRef)15657	17
(filmRef)15658	11
(filmRef)1566	14
(filmRef)15660	11
(filmRef)15663	17
(filmRef)1567	11
(filmRef)1568	13
(filmRef)15682	11
(filmRef)15688	11
(filmRef)1569	13
(filmRef)1570	2
(filmRef)1571	10
(filmRef)1572	13
(filmRef)15725	17
(filmRef)15726	17
(filmRef)15728	11
(filmRef)15729	11
(filmRef)1573	10
(filmRef)15730	11
(filmRef)15740	17
(filmRef)15743	17
(filmRef)1575	10
(filmRef)1576	7
(filmRef)15765	17
(filmRef)15768	11
(filmRef)1577A	14
(filmRef)1577B	14
(filmRef)1578	2
(filmRef)15783	17
(filmRef)15787	17
(filmRef)15789	17
(filmRef)1579	10
(filmRef)15797	17
(filmRef)1580	10
(filmRef)15803	17
(filmRef)15808	11
(filmRef)15809	11
(filmRef)1581	2
(filmRef)1582	2
(filmRef)15824	11
(filmRef)15825	17
(filmRef)15826	17
(filmRef)15827	17
(filmRef)15828	17
(filmRef)15829	17
(filmRef)1583	6
(filmRef)15830	17
(filmRef)15831	17
(filmRef)15832	17
(filmRef)1584	19
(filmRef)1585	19
(filmRef)1586	19
(filmRef)15868	17
(filmRef)1587	19
(filmRef)15872	17
(filmRef)15873	17
(filmRef)15874	17
(filmRef)15875	11
(filmRef)1588	14
(filmRef)15881	17
(filmRef)15888	11
(filmRef)15889	17
(filmRef)1589	19
(filmRef)15890	17
(filmRef)1590	13
(filmRef)1591	13
(filmRef)1592	13
(filmRef)15920	11
(filmRef)15921	17
(filmRef)15922	11
(filmRef)15923	17
(filmRef)15924	17
(filmRef)15925	17
(filmRef)15926	17
(filmRef)15927	17
(filmRef)15928	17
(filmRef)15929	17
(filmRef)1593	13
(filmRef)15930	17
(filmRef)15931	11
(filmRef)1594	14
(filmRef)15947	17
(filmRef)15948	11
(filmRef)15949	17
(filmRef)1595	2
(filmRef)15950	17
(filmRef)15951	17
(filmRef)15952	17
(filmRef)15953	17
(filmRef)15954	17
(filmRef)15957	-1
(filmRef)1596	13
(filmRef)1597	18
(filmRef)15973	17
(filmRef)15974	17
(filmRef)15976	17
(filmRef)15977	17
(filmRef)15978	17
(filmRef)15979	17
(filmRef)1598	14
(filmRef)15980	17
(filmRef)1599	14
(filmRef)1600	14
(filmRef)1601	14
(filmRef)1602	10
(filmRef)16026	11
(filmRef)16028	17
(filmRef)16029	17
(filmRef)1603	14
(filmRef)16030	17
(filmRef)16038	17
(filmRef)16039	17
(filmRef)1604	13
(filmRef)16040	17
(filmRef)16045	11
(filmRef)16046	17
(filmRef)16047	17
(filmRef)16048	17
(filmRef)16049	17
(filmRef)1605	6
(filmRef)16050	17
(filmRef)16051	17
(filmRef)16052	17
(filmRef)16053	17
(filmRef)16054	11
(filmRef)16055	11
(filmRef)1606	14
(filmRef)1607	14
(filmRef)16072	17
(filmRef)1608	1
(filmRef)16083	17
(filmRef)16084	17
(filmRef)16085	17
(filmRef)16086	17
(filmRef)16087	11
(filmRef)16088	17
(filmRef)16089	17
(filmRef)1609	14
(filmRef)16090	17
(filmRef)16091	17
(filmRef)16098	17
(filmRef)1610	10
(filmRef)1611	6
(filmRef)1612	6
(filmRef)1613	6
(filmRef)1614	10
(filmRef)16144	17
(filmRef)1615	2
(filmRef)16155	17
(filmRef)1616	2
(filmRef)1617	2
(filmRef)16175	17
(filmRef)16176	17
(filmRef)1618	10
(filmRef)16189	17
(filmRef)1619	14
(filmRef)16190	17
(filmRef)16191	17
(filmRef)16195	17
(filmRef)16196	17
(filmRef)16198	17
(filmRef)16199	17
(filmRef)1620	14
(filmRef)16200	17
(filmRef)16201	17
(filmRef)16202	17
(filmRef)16204	17
(filmRef)16205	17
(filmRef)16206	17
(filmRef)16207	17
(filmRef)16208	17
(filmRef)16209	17
(filmRef)1621	10
(filmRef)16210	17
(filmRef)16211	17
(filmRef)16212	17
(filmRef)16213	17
(filmRef)16214	17
(filmRef)16215	17
(filmRef)16217	17
(filmRef)1622	14
(filmRef)16236	17
(filmRef)16237	17
(filmRef)1624	6
(filmRef)1625	6
(filmRef)16253	11
(filmRef)1626	13
(filmRef)16263	17
(filmRef)16264	17
(filmRef)16265	17
(filmRef)16266	17
(filmRef)16267	17
(filmRef)16268	17
(filmRef)16269	17
(filmRef)1627	6
(filmRef)16270	17
(filmRef)16272	17
(filmRef)16273	17
(filmRef)16274	17
(filmRef)16276	17
(filmRef)16277	17
(filmRef)16278	17
(filmRef)16279	17
(filmRef)1628	14
(filmRef)16280	17
(filmRef)1629	3
(filmRef)1630	11
(filmRef)1631	10
(filmRef)16314	11
(filmRef)1632	14
(filmRef)1633	14
(filmRef)1634	19
(filmRef)1635	13
(filmRef)1636	10
(filmRef)16369	17
(filmRef)1637	13
(filmRef)1638	13
(filmRef)1639	13
(filmRef)16394	11
(filmRef)16395	11
(filmRef)16396	11
(filmRef)16397	11
(filmRef)1640	11
(filmRef)16403	17
(filmRef)16404	17
(filmRef)16405	17
(filmRef)16406	17
(filmRef)16407	17
(filmRef)16408	17
(filmRef)1641	2
(filmRef)16411	17
(filmRef)16412	17
(filmRef)16418	17
(filmRef)16419	17
(filmRef)1642	11
(filmRef)16421	17
(filmRef)16422	17
(filmRef)16423	17
(filmRef)16424	17
(filmRef)16425	17
(filmRef)16426	11
(filmRef)16428	17
(filmRef)16429	17
(filmRef)1643	10
(filmRef)16430	17
(filmRef)16431	17
(filmRef)16432	17
(filmRef)16433	17
(filmRef)16434	17
(filmRef)16435	17
(filmRef)16436	17
(filmRef)16437	17
(filmRef)16438	17
(filmRef)16439	17
(filmRef)1644	14
(filmRef)16440	17
(filmRef)16442	11
(filmRef)16446	17
(filmRef)1645	19
(filmRef)16458	11
(filmRef)1646	19
(filmRef)16460	17
(filmRef)16463	17
(filmRef)16464	17
(filmRef)16467	17
(filmRef)16469	17
(filmRef)1647	19
(filmRef)16470	17
(filmRef)16472	17
(filmRef)16475	17
(filmRef)16476	17
(filmRef)16477	11
(filmRef)16479	11
(filmRef)1648	19
(filmRef)16480	11
(filmRef)16481	11
(filmRef)16487	17
(filmRef)16488	17
(filmRef)1649	3
(filmRef)16498	17
(filmRef)16499	17
(filmRef)1650	2
(filmRef)16500	17
(filmRef)16501	17
(filmRef)16502	17
(filmRef)16503	17
(filmRef)16504	17
(filmRef)16505	17
(filmRef)1651	10
(filmRef)16516	11
(filmRef)16517	17
(filmRef)16518	11
(filmRef)16519	17
(filmRef)1652	3
(filmRef)16520	11
(filmRef)16521	11
(filmRef)16522	11
(filmRef)16523	11
(filmRef)16524	11
(filmRef)1653	10
(filmRef)16531	17
(filmRef)16532	17
(filmRef)16533	17
(filmRef)16534	17
(filmRef)16535	17
(filmRef)16536	17
(filmRef)16537	17
(filmRef)16538	17
(filmRef)16539	17
(filmRef)1654	10
(filmRef)16540	17
(filmRef)16541	17
(filmRef)16542	17
(filmRef)16543	17
(filmRef)16544	17
(filmRef)1655	2
(filmRef)16551	17
(filmRef)16552	17
(filmRef)16553	17
(filmRef)16554	17
(filmRef)16558	17
(filmRef)16559	17
(filmRef)1656	11
(filmRef)16561	17
(filmRef)16562	17
(filmRef)16565	11
(filmRef)16566	11
(filmRef)16567	17
(filmRef)16568	17
(filmRef)16569	11
(filmRef)1657	11
(filmRef)16570	11
(filmRef)16572	17
(filmRef)16573	17
(filmRef)16574	17
(filmRef)16575	17
(filmRef)16576	17
(filmRef)16577	17
(filmRef)1658	14
(filmRef)16582	11
(filmRef)16583	11
(filmRef)1659	14
(filmRef)1660	14
(filmRef)16605	11
(filmRef)1661	14
(filmRef)1662	14
(filmRef)1663	10
(filmRef)16636	11
(filmRef)16637	11
(filmRef)16638	11
(filmRef)16649	1
(filmRef)1666	11
(filmRef)1668	3
(filmRef)1670	11
(filmRef)1671	11
(filmRef)16715	11
(filmRef)16716	11
(filmRef)1672	10
(filmRef)1673	10
(filmRef)1674	10
(filmRef)1675	10
(filmRef)1676	10
(filmRef)16764	11
(filmRef)1678	11
(filmRef)1679	10
(filmRef)16791	17
(filmRef)16795	17
(filmRef)16796	17
(filmRef)16797	17
(filmRef)16798	17
(filmRef)16799	17
(filmRef)1680	2
(filmRef)16800	17
(filmRef)16801	17
(filmRef)16802	17
(filmRef)16803	17
(filmRef)16804	17
(filmRef)16805	17
(filmRef)16806	17
(filmRef)16807	17
(filmRef)16808	17
(filmRef)1681	2
(filmRef)16815	17
(filmRef)16817	17
(filmRef)1682	3
(filmRef)1683	10
(filmRef)16830	11
(filmRef)16832	11
(filmRef)16835	17
(filmRef)16836	17
(filmRef)16837	17
(filmRef)16838	17
(filmRef)16839	17
(filmRef)1684	10
(filmRef)16840	17
(filmRef)16841	17
(filmRef)16842	17
(filmRef)16843	17
(filmRef)16844	17
(filmRef)16846	17
(filmRef)16848	17
(filmRef)16849	17
(filmRef)1685	14
(filmRef)16850	17
(filmRef)16852	17
(filmRef)1686	2
(filmRef)1687	2
(filmRef)16876	17
(filmRef)1688	14
(filmRef)1689	14
(filmRef)16895	17
(filmRef)16896	17
(filmRef)16897	17
(filmRef)16898	17
(filmRef)1690	1
(filmRef)1691	10
(filmRef)16916	1
(filmRef)16919	17
(filmRef)1692	10
(filmRef)16920	17
(filmRef)16921	17
(filmRef)16922	17
(filmRef)16923	17
(filmRef)16924	17
(filmRef)16927	17
(filmRef)16928	17
(filmRef)1693	14
(filmRef)16930	17
(filmRef)16931	17
(filmRef)16932	17
(filmRef)16933	11
(filmRef)16938	11
(filmRef)16939	11
(filmRef)1694	13
(filmRef)16944	11
(filmRef)16945	11
(filmRef)16946	11
(filmRef)16947	11
(filmRef)16948	11
(filmRef)1695	13
(filmRef)1696	6
(filmRef)16962	17
(filmRef)16963	17
(filmRef)16964	17
(filmRef)16965	17
(filmRef)16966	17
(filmRef)16967	17
(filmRef)16968	17
(filmRef)1697	19
(filmRef)16975	0
(filmRef)16976	17
(filmRef)16977	-1
(filmRef)16978	-1
(filmRef)16979	-1
(filmRef)1698	14
(filmRef)16988	17
(filmRef)1699	14
(filmRef)1700	14
(filmRef)1701	10
(filmRef)17010	17
(filmRef)17011	17
(filmRef)1702	14
(filmRef)1703	13
(filmRef)1704	6
(filmRef)1705	14
(filmRef)1706	11
(filmRef)1707	14
(filmRef)17071	17
(filmRef)17072	17
(filmRef)17073	17
(filmRef)17074	17
(filmRef)17075	17
(filmRef)17076	17
(filmRef)17077	17
(filmRef)17078	17
(filmRef)17079	17
(filmRef)1708	1
(filmRef)17080	17
(filmRef)17081	17
(filmRef)17082	17
(filmRef)17083	17
(filmRef)17084	17
(filmRef)17085	17
(filmRef)17086	17
(filmRef)17087	11
(filmRef)17088	11
(filmRef)17089	17
(filmRef)1709	14
(filmRef)17090	17
(filmRef)17091	17
(filmRef)17092	17
(filmRef)17097	17
(filmRef)17098	17
(filmRef)17099	17
(filmRef)1710	6
(filmRef)17100	17
(filmRef)17101	17
(filmRef)17102	17
(filmRef)17103	17
(filmRef)17104	17
(filmRef)17105	17
(filmRef)17106	17
(filmRef)17107	17
(filmRef)17108	17
(filmRef)17109	17
(filmRef)1711	14
(filmRef)17116	17
(filmRef)17117	17
(filmRef)17118	11
(filmRef)1712	14
(filmRef)17127	17
(filmRef)17129	17
(filmRef)1713	6
(filmRef)17131	17
(filmRef)17132	17
(filmRef)1714	6
(filmRef)17141	17
(filmRef)17143	17
(filmRef)17144	17
(filmRef)17145	17
(filmRef)17146	17
(filmRef)17147	17
(filmRef)17149	17
(filmRef)1715	14
(filmRef)17151	17
(filmRef)17153	17
(filmRef)1716	14
(filmRef)17168	17
(filmRef)1717	14
(filmRef)17170	17
(filmRef)17171	17
(filmRef)17172	17
(filmRef)17173	17
(filmRef)17175	17
(filmRef)17177	17
(filmRef)17178	11
(filmRef)17179	17
(filmRef)1718	14
(filmRef)17181	17
(filmRef)17182	17
(filmRef)17183	17
(filmRef)17184	17
(filmRef)17185	17
(filmRef)17186	17
(filmRef)17187	17
(filmRef)17188	17
(filmRef)1719	14
(filmRef)17192	17
(filmRef)1720	14
(filmRef)1721	10
(filmRef)17212	11
(filmRef)1722	19
(filmRef)17220	17
(filmRef)17221	17
(filmRef)17224	17
(filmRef)17225	17
(filmRef)1723	14
(filmRef)1724	12
(filmRef)17242	11
(filmRef)1725	10
(filmRef)17255	17
(filmRef)1726	14
(filmRef)17262	17
(filmRef)1727	6
(filmRef)1728	14
(filmRef)17281	17
(filmRef)1729	14
(filmRef)1730	10
(filmRef)1731	11
(filmRef)1732	13
(filmRef)1733	14
(filmRef)1734	14
(filmRef)1735	14
(filmRef)1737	1
(filmRef)17375	17
(filmRef)17376	17
(filmRef)17377	17
(filmRef)1738	1
(filmRef)17380	11
(filmRef)17382	11
(filmRef)17389	11
(filmRef)1739	1
(filmRef)17393	11
(filmRef)17394	11
(filmRef)17395	17
(filmRef)17396	17
(filmRef)17397	17
(filmRef)17398	17
(filmRef)17399	17
(filmRef)1740	14
(filmRef)17400	17
(filmRef)17407	17
(filmRef)17408	17
(filmRef)17409	17
(filmRef)1741	14
(filmRef)17410	17
(filmRef)17411	17
(filmRef)17412	17
(filmRef)17413	17
(filmRef)17414	17
(filmRef)17417	17
(filmRef)17418	17
(filmRef)17419	17
(filmRef)1742	2
(filmRef)17420	17
(filmRef)17423	17
(filmRef)17425	17
(filmRef)17426	11
(filmRef)17427	17
(filmRef)17428	11
(filmRef)1743	3
(filmRef)17432	11
(filmRef)1744	14
(filmRef)17441	17
(filmRef)17442	17
(filmRef)17443	17
(filmRef)17444	17
(filmRef)17447	17
(filmRef)17448	17
(filmRef)17449	17
(filmRef)1745	2
(filmRef)17450	17
(filmRef)17451	17
(filmRef)17452	17
(filmRef)17453	17
(filmRef)17454	17
(filmRef)17455	17
(filmRef)17456	17
(filmRef)17457	17
(filmRef)17458	17
(filmRef)17459	17
(filmRef)1746	13
(filmRef)17460	17
(filmRef)17462	17
(filmRef)17463	17
(filmRef)17464	17
(filmRef)17465	17
(filmRef)17466	17
(filmRef)17467	17
(filmRef)17468	17
(filmRef)1747	13
(filmRef)17470	17
(filmRef)17471	17
(filmRef)17473	11
(filmRef)17475	17
(filmRef)17476	17
(filmRef)17477	17
(filmRef)17478	17
(filmRef)17479	17
(filmRef)1748	14
(filmRef)17480	17
(filmRef)17481	17
(filmRef)17482	17
(filmRef)17483	17
(filmRef)17484	17
(filmRef)17485	17
(filmRef)17486	17
(filmRef)17487	17
(filmRef)17488	17
(filmRef)17489	17
(filmRef)1749	3
(filmRef)17490	17
(filmRef)17491	17
(filmRef)17493	17
(filmRef)17494	17
(filmRef)17495	17
(filmRef)17496	17
(filmRef)17497	17
(filmRef)17498	17
(filmRef)17499	17
(filmRef)1750	14
(filmRef)17500	17
(filmRef)17501	17
(filmRef)17502	17
(filmRef)17505	17
(filmRef)17506	11
(filmRef)1751	7
(filmRef)17512	17
(filmRef)17513	17
(filmRef)17514	17
(filmRef)17515	17
(filmRef)17516	17
(filmRef)17517	17
(filmRef)1752	13
(filmRef)17524	17
(filmRef)17525	17
(filmRef)17526	17
(filmRef)17527	17
(filmRef)17528	17
(filmRef)17531	17
(filmRef)17532	17
(filmRef)17533	17
(filmRef)17534	17
(filmRef)17536	17
(filmRef)1754	13
(filmRef)17540	17
(filmRef)17542	17
(filmRef)17543	17
(filmRef)17546	11
(filmRef)17547	17
(filmRef)17548	17
(filmRef)17549	11
(filmRef)1755	19
(filmRef)17555	17
(filmRef)17556	17
(filmRef)17557	17
(filmRef)17559	17
(filmRef)1756	19
(filmRef)17562	17
(filmRef)17563	17
(filmRef)17565	17
(filmRef)17566	17
(filmRef)1757	19
(filmRef)17570	17
(filmRef)17571	17
(filmRef)17572	17
(filmRef)17573	17
(filmRef)17574	17
(filmRef)17575	17
(filmRef)17576	17
(filmRef)17577	17
(filmRef)17578	17
(filmRef)1758	13
(filmRef)17580	17
(filmRef)17583	17
(filmRef)17584	17
(filmRef)17585	17
(filmRef)1759	10
(filmRef)1760	13
(filmRef)1761	10
(filmRef)17611	17
(filmRef)17612	17
(filmRef)17613	17
(filmRef)17614	17
(filmRef)1762	10
(filmRef)17620	11
(filmRef)17621	17
(filmRef)17622	17
(filmRef)17623	17
(filmRef)17624	17
(filmRef)17625	17
(filmRef)17626	17
(filmRef)17627	17
(filmRef)17628	17
(filmRef)17629	17
(filmRef)1763	10
(filmRef)17630	17
(filmRef)17637	17
(filmRef)17639	17
(filmRef)1764	13
(filmRef)1765	13
(filmRef)17650	17
(filmRef)17651	17
(filmRef)17652	17
(filmRef)17653	17
(filmRef)17656	17
(filmRef)17657	17
(filmRef)17658	17
(filmRef)17659	11
(filmRef)1766	2
(filmRef)17660	17
(filmRef)17661	17
(filmRef)17662	17
(filmRef)17663	11
(filmRef)17664	1
(filmRef)17665	17
(filmRef)1767	13
(filmRef)1769	13
(filmRef)1770	13
(filmRef)1771	14
(filmRef)17719	17
(filmRef)1772	3
(filmRef)17720	17
(filmRef)17721	17
(filmRef)17722	17
(filmRef)17723	17
(filmRef)1773	14
(filmRef)17731	17
(filmRef)17732	17
(filmRef)17734	17
(filmRef)1774	18
(filmRef)17747	17
(filmRef)17748	17
(filmRef)17749	17
(filmRef)1775	14
(filmRef)17753	17
(filmRef)17759	11
(filmRef)1776	14
(filmRef)17762	11
(filmRef)17763	17
(filmRef)17764	17
(filmRef)17765	17
(filmRef)17766	17
(filmRef)17767	11
(filmRef)1777	10
(filmRef)17771	17
(filmRef)17772	17
(filmRef)17777	17
(filmRef)17778	17
(filmRef)1778	14
(filmRef)1779	2
(filmRef)17794	17
(filmRef)17795	17
(filmRef)17796	17
(filmRef)17797	17
(filmRef)17798	17
(filmRef)17799	17
(filmRef)1780	3
(filmRef)17800	17
(filmRef)17801	17
(filmRef)17802	17
(filmRef)17803	17
(filmRef)17804	17
(filmRef)17805	17
(filmRef)17806	17
(filmRef)17807	11
(filmRef)17808	11
(filmRef)1781	2
(filmRef)1782	13
(filmRef)17823	17
(filmRef)17829	17
(filmRef)1783	2
(filmRef)17830	17
(filmRef)17831	17
(filmRef)17832	17
(filmRef)17833	17
(filmRef)17834	17
(filmRef)17835	17
(filmRef)17836	17
(filmRef)17837	17
(filmRef)17838	17
(filmRef)17839	17
(filmRef)1784	10
(filmRef)17840	17
(filmRef)17841	17
(filmRef)17842	17
(filmRef)17843	17
(filmRef)17844	17
(filmRef)17845	17
(filmRef)17846	17
(filmRef)17847	17
(filmRef)17848	17
(filmRef)17849	17
(filmRef)1785	11
(filmRef)17850	17
(filmRef)17851	17
(filmRef)17852	17
(filmRef)17853	17
(filmRef)17854	17
(filmRef)17855	17
(filmRef)17856	17
(filmRef)1786	14
(filmRef)17860	17
(filmRef)17861	17
(filmRef)17863	17
(filmRef)17864	17
(filmRef)17866	17
(filmRef)17868	17
(filmRef)17869	17
(filmRef)1787	2
(filmRef)17870	17
(filmRef)1788	13
(filmRef)17892	17
(filmRef)17896	17
(filmRef)17897	17
(filmRef)17898	17
(filmRef)17899	17
(filmRef)1790	14
(filmRef)17900	17
(filmRef)17901	17
(filmRef)17902	17
(filmRef)17903	17
(filmRef)1791	14
(filmRef)17910	17
(filmRef)17911	17
(filmRef)17912	17
(filmRef)17913	17
(filmRef)17914	17
(filmRef)1792	13
(filmRef)1793	13
(filmRef)17932	17
(filmRef)17933	17
(filmRef)17934	17
(filmRef)17935	17
(filmRef)17936	17
(filmRef)17937	17
(filmRef)17938	17
(filmRef)17939	17
(filmRef)1794	1
(filmRef)17940	17
(filmRef)17948	17
(filmRef)1795	1
(filmRef)17951	17
(filmRef)17952	17
(filmRef)17953	17
(filmRef)17954	17
(filmRef)17955	17
(filmRef)17956	17
(filmRef)17957	17
(filmRef)17958	17
(filmRef)17959	17
(filmRef)1796	6
(filmRef)17960	17
(filmRef)17961	17
(filmRef)17964	17
(filmRef)17969	11
(filmRef)17970	11
(filmRef)17974	17
(filmRef)17975	17
(filmRef)1798	14
(filmRef)1799	14
(filmRef)17991	17
(filmRef)17992	11
(filmRef)17993	17
(filmRef)17994	17
(filmRef)17995	17
(filmRef)17996	17
(filmRef)17997	17
(filmRef)17998	17
(filmRef)17999	17
(filmRef)1800	3
(filmRef)18000	17
(filmRef)18005	11
(filmRef)18006	11
(filmRef)1801	3
(filmRef)1802	2
(filmRef)1803	14
(filmRef)1804	2
(filmRef)1805	2
(filmRef)1807	10
(filmRef)1808	3
(filmRef)1809	11
(filmRef)1810	10
(filmRef)18102	17
(filmRef)18104	17
(filmRef)18105	17
(filmRef)18106	17
(filmRef)1811	10
(filmRef)18116	17
(filmRef)18117	17
(filmRef)18118	17
(filmRef)1812	2
(filmRef)1813	10
(filmRef)18131	17
(filmRef)18132	17
(filmRef)18133	17
(filmRef)18134	17
(filmRef)18135	17
(filmRef)18136	17
(filmRef)18137	17
(filmRef)18138	17
(filmRef)18139	17
(filmRef)1814	1
(filmRef)18140	17
(filmRef)18144	17
(filmRef)18145	17
(filmRef)18146	17
(filmRef)18147	17
(filmRef)18148	11
(filmRef)18149	11
(filmRef)1815	10
(filmRef)18158	17
(filmRef)18159	17
(filmRef)1816	11
(filmRef)18160	17
(filmRef)18161	11
(filmRef)18162	17
(filmRef)18163	17
(filmRef)18164	17
(filmRef)18165	17
(filmRef)18166	17
(filmRef)18167	17
(filmRef)1817	18
(filmRef)18174	17
(filmRef)18175	17
(filmRef)18176	17
(filmRef)18177	17
(filmRef)18178	17
(filmRef)1818	10
(filmRef)18180	11
(filmRef)18184	17
(filmRef)18185	17
(filmRef)1819	11
(filmRef)18190	17
(filmRef)18193	17
(filmRef)1820	10
(filmRef)1821	11
(filmRef)18211	11
(filmRef)18212	11
(filmRef)18213	17
(filmRef)18214	17
(filmRef)18215	17
(filmRef)18216	17
(filmRef)1822	11
(filmRef)18220	17
(filmRef)18221	17
(filmRef)18222	17
(filmRef)18223	17
(filmRef)18224	17
(filmRef)18225	17
(filmRef)18226	17
(filmRef)18227	17
(filmRef)1823	11
(filmRef)18237	17
(filmRef)1824	10
(filmRef)18242	17
(filmRef)18243	17
(filmRef)18245	17
(filmRef)18246	17
(filmRef)18247	17
(filmRef)18248	17
(filmRef)18249	17
(filmRef)1825	10
(filmRef)18250	17
(filmRef)18251	17
(filmRef)18252	17
(filmRef)18253	17
(filmRef)18254	17
(filmRef)18255	17
(filmRef)1826	10
(filmRef)18260	11
(filmRef)18261	11
(filmRef)18262	11
(filmRef)18263	11
(filmRef)18264	11
(filmRef)18265	11
(filmRef)18266	11
(filmRef)18267	11
(filmRef)18269	17
(filmRef)1827	10
(filmRef)18270	17
(filmRef)18271	17
(filmRef)18272	17
(filmRef)18273	17
(filmRef)18275	17
(filmRef)18276	17
(filmRef)18277	17
(filmRef)1828	11
(filmRef)1829	14
(filmRef)18294	17
(filmRef)18295	17
(filmRef)18296	17
(filmRef)18297	17
(filmRef)18298	17
(filmRef)18299	17
(filmRef)1830	10
(filmRef)18300	17
(filmRef)18301	17
(filmRef)18302	17
(filmRef)18303	17
(filmRef)18304	17
(filmRef)18305	17
(filmRef)18306	17
(filmRef)18307	17
(filmRef)18308	17
(filmRef)18309	17
(filmRef)1831	11
(filmRef)18312	17
(filmRef)18313	17
(filmRef)18314	17
(filmRef)18315	17
(filmRef)18316	11
(filmRef)18317	17
(filmRef)18318	17
(filmRef)18319	11
(filmRef)1832	10
(filmRef)18320	17
(filmRef)18321	17
(filmRef)18322	17
(filmRef)18327	11
(filmRef)18328	11
(filmRef)18329	17
(filmRef)1833	3
(filmRef)18330	17
(filmRef)18335	17
(filmRef)18337	17
(filmRef)18339	17
(filmRef)1834	3
(filmRef)18341	17
(filmRef)18342	17
(filmRef)18343	17
(filmRef)1835	14
(filmRef)1836	6
(filmRef)18365	17
(filmRef)18368	17
(filmRef)18369	17
(filmRef)1837	14
(filmRef)18370	17
(filmRef)18371	17
(filmRef)1838	14
(filmRef)1839	6
(filmRef)1840	10
(filmRef)1841	11
(filmRef)18412	17
(filmRef)18417	17
(filmRef)18418	17
(filmRef)18419	17
(filmRef)1842	11
(filmRef)18420	17
(filmRef)18421	17
(filmRef)18422	17
(filmRef)18423	17
(filmRef)18424	17
(filmRef)18425	17
(filmRef)18426	17
(filmRef)18427	17
(filmRef)18428	17
(filmRef)18429	17
(filmRef)1843	11
(filmRef)18430	17
(filmRef)18431	11
(filmRef)18432	11
(filmRef)18433	11
(filmRef)18434	17
(filmRef)18435	17
(filmRef)18438	11
(filmRef)18439	11
(filmRef)1844	1
(filmRef)18440	17
(filmRef)18441	17
(filmRef)18442	17
(filmRef)18443	17
(filmRef)18444	17
(filmRef)18445	11
(filmRef)18446	11
(filmRef)18447	11
(filmRef)18448	11
(filmRef)18449	17
(filmRef)1845	1
(filmRef)18450	17
(filmRef)18451	17
(filmRef)18452	11
(filmRef)18453	11
(filmRef)18455	11
(filmRef)18456	11
(filmRef)18458	11
(filmRef)18459	11
(filmRef)1846	10
(filmRef)18460	17
(filmRef)18461	17
(filmRef)1847	1
(filmRef)18474	17
(filmRef)18477	11
(filmRef)18478	17
(filmRef)18479	17
(filmRef)1848	11
(filmRef)18480	17
(filmRef)18481	17
(filmRef)18482	17
(filmRef)18483	17
(filmRef)1849	2
(filmRef)18499	11
(filmRef)1850	11
(filmRef)18507	17
(filmRef)18509	17
(filmRef)1851	11
(filmRef)18510	17
(filmRef)18511	17
(filmRef)18512	17
(filmRef)18513	17
(filmRef)18514	17
(filmRef)18516	17
(filmRef)18517	17
(filmRef)18518	17
(filmRef)1852	11
(filmRef)18522	11
(filmRef)18523	11
(filmRef)18524	11
(filmRef)18525	11
(filmRef)18526	11
(filmRef)18527	11
(filmRef)1853	14
(filmRef)18530	17
(filmRef)18531	17
(filmRef)18532	17
(filmRef)1854	14
(filmRef)18541	11
(filmRef)18542	11
(filmRef)18543	17
(filmRef)18544	17
(filmRef)18545	17
(filmRef)18546	17
(filmRef)18547	17
(filmRef)18548	17
(filmRef)18549	17
(filmRef)1855	1
(filmRef)18550	17
(filmRef)18551	17
(filmRef)18552	17
(filmRef)18553	17
(filmRef)1856	3
(filmRef)18562	17
(filmRef)18563	17
(filmRef)18564	17
(filmRef)18565	17
(filmRef)18568	17
(filmRef)1857	14
(filmRef)18573	17
(filmRef)18574	17
(filmRef)18576	11
(filmRef)18577	17
(filmRef)18578	17
(filmRef)18579	17
(filmRef)1858	10
(filmRef)18580	17
(filmRef)18581	1
(filmRef)18582	11
(filmRef)18583	17
(filmRef)18584	11
(filmRef)18585	17
(filmRef)18586	11
(filmRef)18587	11
(filmRef)18588	11
(filmRef)18589	17
(filmRef)1859	10
(filmRef)18590	11
(filmRef)18591	17
(filmRef)18592	11
(filmRef)18593	17
(filmRef)18594	17
(filmRef)18595	17
(filmRef)1860	13
(filmRef)18602	17
(filmRef)18603	11
(filmRef)18604	-1
(filmRef)18605	11
(filmRef)18606	11
(filmRef)18607	11
(filmRef)18608	17
(filmRef)18609	11
(filmRef)1861	14
(filmRef)18610	17
(filmRef)18611	17
(filmRef)18612	17
(filmRef)18613	17
(filmRef)18614	17
(filmRef)1862	13
(filmRef)18627	17
(filmRef)18628	17
(filmRef)18629	17
(filmRef)1863	11
(filmRef)18630	17
(filmRef)18631	17
(filmRef)18632	17
(filmRef)18633	17
(filmRef)18634	17
(filmRef)18635	17
(filmRef)18636	17
(filmRef)1864	10
(filmRef)18642	11
(filmRef)18644	17
(filmRef)18645	17
(filmRef)18646	17
(filmRef)1865	10
(filmRef)18651	17
(filmRef)1866	10
(filmRef)1867	11
(filmRef)18674	17
(filmRef)18678	17
(filmRef)1868	10
(filmRef)18687	11
(filmRef)18688	17
(filmRef)18689	17
(filmRef)1869	10
(filmRef)18693	11
