film_ref	has_source_tag	source_name	desc_word_count	has_shotlist	is_broadcaster_summary
(filmRef)2768	False		261	True	False
(filmRef)2769	False		640	True	False
(filmRef)2770	False		62	True	False
(filmRef)2771	False		124	True	False
(filmRef)2772	False		61	True	False
(filmRef)2773	False		107	True	False
(filmRef)2774	False		78	True	False
(filmRef)2775	False		269	True	False
(filmRef)2776	False		401	True	False
(filmRef)2777	False		327	True	False
(filmRef)2778	False		645	True	False
(filmRef)2779	False		394	True	False
(filmRef)2780	False		237	True	False
(filmRef)2781	False		448	True	False
(filmRef)2782	False		144	True	False
(filmRef)2783	False		108	True	False
(filmRef)2784	False		197	True	False
(filmRef)2785	False		123	True	False
(filmRef)2786	False		96	True	False
(filmRef)2787	False		38	True	False
(filmRef)2788	False		33	True	False
(filmRef)2789	False		130	True	False
(filmRef)2790	False		500	True	False
(filmRef)2791	False		86	True	False
(filmRef)2792	False		259	True	False
(filmRef)2793	False		197	True	False
(filmRef)2794	False		183	True	False
(filmRef)2795	False		349	True	False
(filmRef)2796	False		234	True	False
(filmRef)2797	False		191	True	False
(filmRef)2798	False		80	True	False
(filmRef)2799	False		159	True	False
(filmRef)2800	False		60	True	False
(filmRef)2801	False		227	True	False
(filmRef)2802	False		95	True	False
(filmRef)2803	False		84	True	False
(filmRef)2804	False		339	True	False
(filmRef)2805	False		281	True	False
(filmRef)2806	False		66	True	False
(filmRef)2807	False		365	True	False
(filmRef)2808	False		443	True	False
(filmRef)2809	False		18	True	False
(filmRef)2810	False		112	True	False
(filmRef)2811	False		60	True	False
(filmRef)2812	False		37	True	False
(filmRef)2813	False		55	True	False
(filmRef)2814	False		100	True	False
(filmRef)2815	False		34	True	False
(filmRef)2816	False		166	True	False
(filmRef)2817	False		122	True	False
(filmRef)2818	False		168	True	False
(filmRef)2819	False		83	True	False
(filmRef)2820	False		250	True	False
(filmRef)2821	False		188	True	False
(filmRef)2822	False		159	True	False
(filmRef)2823	False		185	True	False
(filmRef)2824	False		87	True	False
(filmRef)2825	False		177	True	False
(filmRef)2826	False		156	True	False
(filmRef)2827	False		227	True	False
(filmRef)2828	False		154	True	False
(filmRef)2829	False		168	True	False
(filmRef)2830	False		369	True	False
(filmRef)2831	False		261	True	False
(filmRef)2832	False		288	True	False
(filmRef)2833	False		107	True	False
(filmRef)2834	False		259	True	False
(filmRef)2835	False		126	True	False
(filmRef)2836	False		239	True	False
(filmRef)2837	False		76	True	False
(filmRef)2838	False		151	True	False
(filmRef)2839	False		47	True	False
(filmRef)2840	False		45	True	False
(filmRef)2841	False		49	True	False
(filmRef)2842	False		355	True	False
(filmRef)2843	False		45	True	False
(filmRef)2844	False		541	True	False
(filmRef)2845	False		293	True	False
(filmRef)2846	False		31	True	False
(filmRef)2847	False		70	True	False
(filmRef)2848	False		108	True	False
(filmRef)2849	False		223	True	False
(filmRef)2850	False		160	True	False
(filmRef)2851	False		57	True	False
(filmRef)2852	False		327	True	False
(filmRef)2852A	False		496	True	False
(filmRef)2853	False		182	True	False
(filmRef)2854	False		90	True	False
(filmRef)2855	False		69	True	False
(filmRef)2856	False		126	True	False
(filmRef)2857	False		103	True	False
(filmRef)2858	False		182	True	False
(filmRef)2859	False		115	True	False
(filmRef)2860	False		36	True	False
(filmRef)2861	False		236	True	False
(filmRef)2862	False		207	True	False
(filmRef)2863	False		82	True	False
(filmRef)2864	False		83	True	False
(filmRef)2865	False		90	True	False
(filmRef)2866	False		46	True	False
(filmRef)2868	False		155	True	False
(filmRef)2869	False		93	True	False
(filmRef)2870	False		254	True	False
(filmRef)2871	False		375	True	False
(filmRef)2872	False		206	True	False
(filmRef)2873	False		210	True	False
(filmRef)2874	False		88	True	False
(filmRef)2875	False		64	True	False
(filmRef)2876	False		210	True	False
(filmRef)2877	False		56	True	False
(filmRef)2878	False		140	True	False
(filmRef)2879	False		262	True	False
(filmRef)2880	False		184	True	False
(filmRef)2881	False		102	True	False
(filmRef)2882	False		284	True	False
(filmRef)2883	False		296	True	False
(filmRef)2884	False		145	True	False
(filmRef)2885	False		267	True	False
(filmRef)2886	False		316	True	False
(filmRef)2887	False		87	True	False
(filmRef)2888	False		217	True	False
(filmRef)2889	False		145	True	False
(filmRef)2890	False		185	True	False
(filmRef)2891	False		290	True	False
(filmRef)2892	False		281	True	False
(filmRef)2893	False		405	True	False
(filmRef)2894	False		278	True	False
(filmRef)2895	False		57	True	False
(filmRef)2896	False		57	True	False
(filmRef)2897	False		108	True	False
(filmRef)2898	False		95	True	False
(filmRef)2899	False		183	True	False
(filmRef)2900	False		98	True	False
(filmRef)2901	False		96	True	False
(filmRef)2902	False		40	True	False
(filmRef)2903	False		83	True	False
(filmRef)2904	False		177	True	False
(filmRef)2905	False		88	True	False
(filmRef)2906	False		55	True	False
(filmRef)2907	False		143	True	False
(filmRef)2908	False		103	True	False
(filmRef)2909	False		73	True	False
(filmRef)2910	False		50	True	False
(filmRef)2911	False		98	True	False
(filmRef)2912	False		52	True	False
(filmRef)2913	False		484	True	False
(filmRef)2914	False		151	True	False
(filmRef)2915	False		959	True	False
(filmRef)2916	False		169	True	False
(filmRef)2917	False		376	True	False
(filmRef)2918	False		6	False	False
(filmRef)2919	False		6	False	False
(filmRef)2920	False		6	False	False
(filmRef)2921	False		4	False	False
(filmRef)2922	False		89	True	False
(filmRef)2923	False		4	False	False
(filmRef)2924	False		12	True	False
(filmRef)2925	False		4	False	False
(filmRef)2926	False		4	False	False
(filmRef)2927	False		5	False	False
(filmRef)2929	False		292	True	False
(filmRef)2930	False		158	True	False
(filmRef)2931	False		57	True	False
(filmRef)2932	False		114	True	False
(filmRef)2933	False		316	True	False
(filmRef)2934	False		96	True	False
(filmRef)2935	False		58	True	False
(filmRef)2936	False		59	True	False
(filmRef)2937	False		204	True	False
(filmRef)2938	False		149	True	False
(filmRef)2940	False		707	True	False
(filmRef)2941	False		386	True	False
(filmRef)2942	False		61	True	False
(filmRef)2943	False		513	True	False
(filmRef)2944	False		115	True	False
(filmRef)2945	False		7	False	False
(filmRef)2946	False		6	False	False
(filmRef)2947	False		148	True	False
(filmRef)2948	False		244	True	False
(filmRef)2949	False		398	True	False
(filmRef)2950	False		122	True	False
(filmRef)2951	False		46	True	False
(filmRef)2952	False		60	True	False
(filmRef)2953	False		70	True	False
(filmRef)2954	False		92	True	False
(filmRef)2955	False		51	True	False
(filmRef)2956	False		83	True	False
(filmRef)2957	False		71	True	False
(filmRef)2958	False		32	True	False
(filmRef)2959	False		55	True	False
(filmRef)2960	False		69	True	False
(filmRef)2961	False		87	True	False
(filmRef)2962	False		27	True	False
(filmRef)2963	False		85	True	False
(filmRef)2964	False		22	True	False
(filmRef)2965	False		76	True	False
(filmRef)2966	False		59	True	False
(filmRef)2967	False		50	True	False
(filmRef)2968	False		87	True	False
(filmRef)2969	False		65	True	False
(filmRef)2970	False		65	True	False
(filmRef)2971	False		53	True	False
(filmRef)2972	False		36	True	False
(filmRef)2973	False		82	True	False
(filmRef)2974	False		75	True	False
(filmRef)2975	False		66	True	False
(filmRef)2976	False		78	True	False
(filmRef)2977	False		44	True	False
(filmRef)2978	False		34	True	False
(filmRef)2979	False		48	True	False
(filmRef)2980	False		46	True	False
(filmRef)2981	False		82	True	False
(filmRef)2982	False		54	True	False
(filmRef)2983	False		111	True	False
(filmRef)2984	False		540	True	False
(filmRef)2985	False		389	True	False
(filmRef)2986	False		119	True	False
(filmRef)2987	False		148	True	False
(filmRef)2988	False		171	True	False
(filmRef)2989	False		322	True	False
(filmRef)2990	False		341	True	False
(filmRef)2991	False		231	True	False
(filmRef)2992	False		110	True	False
(filmRef)2993	False		129	True	False
(filmRef)2994	False		120	True	False
(filmRef)2995	False		386	True	False
(filmRef)2996	False		419	True	False
(filmRef)2997	False		56	True	False
(filmRef)2998	False		55	True	False
(filmRef)2999	False		398	True	False
(filmRef)3000	False		363	True	False
(filmRef)3001	False		359	True	False
(filmRef)3002	False		79	True	False
(filmRef)3003	False		101	True	False
(filmRef)3004	False		109	True	False
(filmRef)3005	False		122	True	False
(filmRef)3006	False		58	True	False
(filmRef)3007	False		146	True	False
(filmRef)3008	False		643	True	False
(filmRef)3009	False		137	True	False
(filmRef)3010	False		120	True	False
(filmRef)3011	False		194	True	False
(filmRef)3012	False		240	True	False
(filmRef)3013	False		259	True	False
(filmRef)3014	False		116	True	False
(filmRef)3015	False		167	True	False
(filmRef)3016	False		182	True	False
(filmRef)3017	False		106	True	False
(filmRef)3018	False		58	True	False
(filmRef)3019	False		1053	True	False
(filmRef)3020	False		429	True	False
(filmRef)3021	False		715	True	False
(filmRef)3022	False		41	True	False
(filmRef)3023	False		246	True	False
(filmRef)3027	False		47	True	False
(filmRef)3028	False		214	True	False
(filmRef)3029	False		21	True	False
(filmRef)3030	False		17	True	False
(filmRef)3031	False		344	True	False
(filmRef)3032	False		153	True	False
(filmRef)3033	False		227	True	False
(filmRef)3034	False		133	True	False
(filmRef)3035	False		167	True	False
(filmRef)3036	False		97	True	False
(filmRef)3038	False		341	True	False
(filmRef)3039	False		265	True	False
(filmRef)3040	False		446	True	False
(filmRef)3041	False		130	True	False
(filmRef)3042	False		201	True	False
(filmRef)3043	False		192	True	False
(filmRef)3044	False		215	True	False
(filmRef)3045	False		455	True	False
(filmRef)3046	False		706	True	False
(filmRef)3047	False		564	True	False
(filmRef)3048	False		118	True	False
(filmRef)3049	False		124	True	False
(filmRef)3050	False		250	True	False
(filmRef)3051	False		51	True	False
(filmRef)3052	False		294	True	False
(filmRef)3053	False		664	True	False
(filmRef)3054	False		430	True	False
(filmRef)3055	False		151	True	False
(filmRef)3056	False		129	True	False
(filmRef)3057	False		318	True	False
(filmRef)3058	False		70	True	False
(filmRef)3059	False		205	True	False
(filmRef)3060	False		464	True	False
(filmRef)3061	False		287	True	False
(filmRef)3062	False		354	True	False
(filmRef)3063	False		260	True	False
(filmRef)3064	False		371	True	False
(filmRef)3065	False		251	True	False
(filmRef)3067	False		575	True	False
(filmRef)3068	False		461	True	False
(filmRef)3069	False		355	True	False
(filmRef)3070	False		581	True	False
(filmRef)3071	False		67	True	False
(filmRef)3072	False		184	True	False
(filmRef)3073	False		133	True	False
(filmRef)3074	False		206	True	False
(filmRef)3075	False		53	True	False
(filmRef)3076	False		103	True	False
(filmRef)3077	False		154	True	False
(filmRef)3078	False		383	True	False
(filmRef)3079	False		56	True	False
(filmRef)3080	False		112	True	False
(filmRef)3081	False		278	True	False
(filmRef)3082	False		131	True	False
(filmRef)3083	False		362	True	False
(filmRef)3084	False		253	True	False
(filmRef)3085	False		200	True	False
(filmRef)3086	False		48	True	False
(filmRef)3087	False		201	True	False
(filmRef)3088	False		146	True	False
(filmRef)3088A	False		58	True	False
(filmRef)3089	False		73	True	False
(filmRef)3090	False		505	True	False
(filmRef)3091	False		140	True	False
(filmRef)3092	False		123	True	False
(filmRef)3093	False		108	True	False
(filmRef)3094	False		466	True	False
(filmRef)3095	False		440	True	False
(filmRef)3096	False		296	True	False
(filmRef)3097	False		106	True	False
(filmRef)3098	False		281	True	False
(filmRef)3099	False		301	True	False
(filmRef)3100	False		373	True	False
(filmRef)3101	False		113	True	False
(filmRef)3102	False		104	True	False
(filmRef)3103	False		232	True	False
(filmRef)3104	False		120	True	False
(filmRef)3105	False		119	True	False
(filmRef)3106	False		107	True	False
(filmRef)3107	False		121	True	False
(filmRef)3108	False		157	True	False
(filmRef)3109	False		194	True	False
(filmRef)3110	False		198	True	False
(filmRef)3111	False		161	True	False
(filmRef)3112	False		137	True	False
(filmRef)3113	False		219	True	False
(filmRef)3114	False		138	True	False
(filmRef)3115	False		124	True	False
(filmRef)3116	False		286	True	False
(filmRef)3117	False		205	True	False
(filmRef)3118	False		99	True	False
(filmRef)3119	False		128	True	False
(filmRef)3120	False		129	True	False
(filmRef)3121	False		389	True	False
(filmRef)3122	False		126	True	False
(filmRef)3123	False		125	True	False
(filmRef)3124	False		498	True	False
(filmRef)3125	False		237	True	False
(filmRef)3126	False		357	True	False
(filmRef)3127	False		250	True	False
(filmRef)3128	False		231	True	False
(filmRef)3129	False		156	True	False
(filmRef)3130	False		54	True	False
(filmRef)3131	False		29	True	False
(filmRef)3132	False		23	True	False
(filmRef)3133	False		444	True	False
(filmRef)3134	False		193	True	False
(filmRef)3135	False		337	True	False
(filmRef)3136	False		163	True	False
(filmRef)3137	False		206	True	False
(filmRef)3138	False		254	True	False
(filmRef)3139	False		122	True	False
(filmRef)3140	False		75	True	False
(filmRef)3141	False		272	True	False
(filmRef)3142	False		468	True	False
(filmRef)3143	False		22	True	False
(filmRef)3144	False		27	True	False
(filmRef)3145	False		220	True	False
(filmRef)3146	False		203	True	False
(filmRef)3147	False		584	True	False
(filmRef)3148	False		582	True	False
(filmRef)3149	False		143	True	False
(filmRef)3150	False		409	True	False
(filmRef)3151	False		616	True	False
(filmRef)3152	False		198	True	False
(filmRef)3153	False		311	True	False
(filmRef)3154	False		179	True	False
(filmRef)3155	False		352	True	False
(filmRef)3156	False		248	True	False
(filmRef)3158	False		305	True	False
(filmRef)3159	False		47	True	False
(filmRef)3160	False		111	True	False
(filmRef)3161	False		185	True	False
(filmRef)3162	False		456	True	False
(filmRef)3163	False		487	True	False
(filmRef)3164	False		59	True	False
(filmRef)3165	False		427	True	False
(filmRef)3166	False		120	True	False
(filmRef)3167	False		140	True	False
(filmRef)3168	False		61	True	False
(filmRef)3169	False		209	True	False
(filmRef)3170	False		404	True	False
(filmRef)3171	False		198	True	False
(filmRef)3172	False		141	True	False
(filmRef)3173	False		47	True	False
(filmRef)3174	False		42	True	False
(filmRef)3175	False		70	True	False
(filmRef)3176	False		57	True	False
(filmRef)3177	False		138	True	False
(filmRef)3178	False		63	True	False
(filmRef)3179	False		18	True	False
(filmRef)3180	False		49	True	False
(filmRef)3181	False		147	True	False
(filmRef)3182	False		236	True	False
(filmRef)3183	False		34	True	False
(filmRef)3184	False		48	True	False
(filmRef)3185	False		91	True	False
(filmRef)3186	False		107	True	False
(filmRef)3187	False		45	True	False
(filmRef)3188	False		28	True	False
(filmRef)3189	False		39	True	False
(filmRef)3190	False		59	True	False
(filmRef)3190A	False		69	True	False
(filmRef)3191	False		29	True	False
(filmRef)3192	False		113	True	False
(filmRef)3193	False		33	True	False
(filmRef)3194	False		60	True	False
(filmRef)3195	False		37	True	False
(filmRef)3196	False		46	True	False
(filmRef)3197	False		61	True	False
(filmRef)3198	False		70	True	False
(filmRef)3199	False		55	True	False
(filmRef)3200	False		22	True	False
(filmRef)3201	False		76	True	False
(filmRef)3202	False		51	True	False
(filmRef)3203	False		92	True	False
(filmRef)3204	False		102	True	False
(filmRef)3205	False		31	True	False
(filmRef)3206	False		70	True	False
(filmRef)3207	False		165	True	False
(filmRef)3208	False		246	True	False
(filmRef)3209	False		201	True	False
(filmRef)3210	False		21	True	False
(filmRef)3211	False		23	True	False
(filmRef)3212	False		122	True	False
(filmRef)3213	False		109	True	False
(filmRef)3214	False		24	True	False
(filmRef)3215	False		125	True	False
(filmRef)3216	False		57	True	False
(filmRef)3217	False		193	True	False
(filmRef)3218	False		74	True	False
(filmRef)3219	False		36	True	False
(filmRef)3220	False		79	True	False
(filmRef)3221	False		450	True	False
(filmRef)3222	False		307	True	False
(filmRef)3223	False		422	True	False
(filmRef)3224	False		229	True	False
(filmRef)3225	False		164	True	False
(filmRef)3226	False		373	True	False
(filmRef)3227	False		163	True	False
(filmRef)3228	False		120	True	False
(filmRef)3229	False		172	True	False
(filmRef)3230	False		109	True	False
(filmRef)3231	False		61	True	False
(filmRef)3232	False		85	True	False
(filmRef)3233	False		77	True	False
(filmRef)3234	False		88	True	False
(filmRef)3235	False		294	True	False
(filmRef)3236	False		80	True	False
(filmRef)3237	False		36	True	False
(filmRef)3238	False		83	True	False
(filmRef)3239	False		52	True	False
(filmRef)3240	False		127	True	False
(filmRef)3241	False		107	True	False
(filmRef)3242	False		73	True	False
(filmRef)3243	False		76	True	False
(filmRef)3244	False		66	True	False
(filmRef)3245	False		82	True	False
(filmRef)3246	False		359	True	False
(filmRef)3247	False		431	True	False
(filmRef)3248	False		259	True	False
(filmRef)3249	False		372	True	False
(filmRef)3250	False		229	True	False
(filmRef)3251	False		165	True	False
(filmRef)3254	False		36	True	False
(filmRef)3255	False		45	True	False
(filmRef)3256	False		51	True	False
(filmRef)3257	False		41	True	False
(filmRef)3258	False		124	True	False
(filmRef)3259	False		51	True	False
(filmRef)3260	False		299	True	False
(filmRef)3261	False		53	True	False
(filmRef)3262	False		38	True	False
(filmRef)3263	False		111	True	False
(filmRef)3264	False		127	True	False
(filmRef)3265	False		467	True	False
(filmRef)3266	False		785	True	False
(filmRef)3267	False		67	True	False
(filmRef)3268	False		347	True	False
(filmRef)3269	False		241	True	False
(filmRef)3270	False		289	True	False
(filmRef)3271	False		122	False	False
(filmRef)3272	False		313	True	False
(filmRef)3273	False		318	True	False
(filmRef)3274	False		33	True	False
(filmRef)3275	False		63	True	False
(filmRef)3276	False		31	True	False
(filmRef)3277	False		44	True	False
(filmRef)3278	False		67	True	False
(filmRef)3279	False		37	True	False
(filmRef)3280	False		149	True	False
(filmRef)3281	False		45	True	False
(filmRef)3282	False		373	True	False
(filmRef)3283	False		152	True	False
(filmRef)3284	False		155	True	False
(filmRef)3285	False		193	True	False
(filmRef)3286	False		423	True	False
(filmRef)3287	False		194	True	False
(filmRef)3288	False		363	True	False
(filmRef)3289	False		416	True	False
(filmRef)3290	False		182	True	False
(filmRef)3291	False		76	True	False
(filmRef)3292	False		59	True	False
(filmRef)3293	False		102	True	False
(filmRef)3294	False		78	True	False
(filmRef)3295	False		75	True	False
(filmRef)3296	False		578	True	False
(filmRef)3297	False		33	True	False
(filmRef)3298	False		81	True	False
(filmRef)3299	False		334	True	False
(filmRef)3300	False		216	True	False
(filmRef)3301	False		154	True	False
(filmRef)3302	False		159	True	False
(filmRef)3303	False		80	True	False
(filmRef)3304	False		28	True	False
(filmRef)3305	False		29	True	False
(filmRef)3306	False		29	True	False
(filmRef)3307	False		11	False	False
(filmRef)3308	False		830	True	False
(filmRef)3309	False		238	True	False
(filmRef)3310	False		82	True	False
(filmRef)3311	False		53	True	False
(filmRef)3312	False		318	True	False
(filmRef)3313	False		57	True	False
(filmRef)3314	False		115	True	False
(filmRef)3315	False		164	True	False
(filmRef)3316	False		137	True	False
(filmRef)3317	False		26	True	False
(filmRef)3318	False		131	True	False
(filmRef)3319	False		106	True	False
(filmRef)3320	False		79	True	False
(filmRef)3321	False		61	True	False
(filmRef)3322	False		47	True	False
(filmRef)3323	False		50	True	False
(filmRef)3324	False		101	True	False
(filmRef)3325	False		51	True	False
(filmRef)3326	False		78	True	False
(filmRef)3327	False		40	True	False
(filmRef)3328	False		31	True	False
(filmRef)3329	False		25	True	False
(filmRef)3330	False		41	True	False
(filmRef)3331	False		50	True	False
(filmRef)3332	False		21	True	False
(filmRef)3333	False		31	True	False
(filmRef)3334	False		51	True	False
(filmRef)3335	False		71	True	False
(filmRef)3336	False		80	True	False
(filmRef)3337	False		55	True	False
(filmRef)3338	False		113	True	False
(filmRef)3339	False		307	True	False
(filmRef)3340	False		452	True	False
(filmRef)3343	False		331	True	False
(filmRef)3344	False		92	True	False
(filmRef)3345	False		126	True	False
(filmRef)3346	False		97	True	False
(filmRef)3347	False		42	True	False
(filmRef)3348	False		132	True	False
(filmRef)3349	False		58	True	False
(filmRef)3350	False		130	True	False
(filmRef)3351	False		40	True	False
(filmRef)3352	False		211	True	False
(filmRef)3353	False		157	True	False
(filmRef)3354	False		136	True	False
(filmRef)3355	False		87	True	False
(filmRef)3356	False		68	True	False
(filmRef)3357	False		213	True	False
(filmRef)3358	False		196	True	False
(filmRef)3359	False		208	True	False
(filmRef)3360	False		144	True	False
(filmRef)3361	False		70	True	False
(filmRef)3362	False		163	True	False
(filmRef)3363	False		59	True	False
(filmRef)3364	False		112	True	False
(filmRef)3365	False		32	True	False
(filmRef)3366	False		33	True	False
(filmRef)3367	False		135	True	False
(filmRef)3368	False		128	True	False
(filmRef)3369	False		243	True	False
(filmRef)3370	False		99	True	False
(filmRef)3371	False		677	True	False
(filmRef)3372	False		179	True	False
(filmRef)3373	False		243	True	False
(filmRef)3375	False		50	True	False
(filmRef)3376	False		31	True	False
(filmRef)3376A	False		24	True	False
(filmRef)3377	False		102	True	False
(filmRef)3378	False		139	True	False
(filmRef)3379	False		505	True	False
(filmRef)3380	False		391	True	False
(filmRef)3381	False		223	True	False
(filmRef)3382	False		175	True	False
(filmRef)3383	False		43	True	False
(filmRef)3384	False		660	True	False
(filmRef)3385	False		57	True	False
(filmRef)3386	False		135	True	False
(filmRef)3387	False		166	True	False
(filmRef)3388	False		222	True	False
(filmRef)3389	False		146	True	False
(filmRef)3390	False		365	True	False
(filmRef)3391	False		135	True	False
(filmRef)3392	False		332	True	False
(filmRef)3393	False		144	True	False
(filmRef)3394	False		174	True	False
(filmRef)3395	False		327	True	False
(filmRef)3396	False		228	True	False
(filmRef)3397	False		70	True	False
(filmRef)3398	False		249	True	False
(filmRef)3399	False		81	True	False
(filmRef)3400	False		97	True	False
(filmRef)3401	False		115	True	False
(filmRef)3402	False		58	True	False
(filmRef)3403	False		58	True	False
(filmRef)3404	False		206	True	False
(filmRef)3405	False		71	True	False
(filmRef)3406	False		38	True	False
(filmRef)3407	False		75	True	False
(filmRef)3408	False		76	True	False
(filmRef)3409	False		79	True	False
(filmRef)3410	False		55	True	False
(filmRef)3411	False		112	True	False
(filmRef)3412	False		30	True	False
(filmRef)3413	False		136	True	False
(filmRef)3414	False		167	True	False
(filmRef)3415	False		68	True	False
(filmRef)3416	False		41	True	False
(filmRef)3417	False		883	True	False
(filmRef)3418	False		177	True	False
(filmRef)3419	False		80	True	False
(filmRef)3420	False		202	True	False
(filmRef)3421	False		202	True	False
(filmRef)3422	False		133	True	False
(filmRef)3423	False		601	True	False
(filmRef)3424	False		1161	True	False
(filmRef)3425	False		92	True	False
(filmRef)3426	False		89	False	False
(filmRef)3427	False		30	True	False
(filmRef)3428	False		162	True	False
(filmRef)3429	False		299	True	False
(filmRef)3430	False		56	True	False
(filmRef)3431	False		82	True	False
(filmRef)3432	False		49	True	False
(filmRef)3433	False		37	True	False
(filmRef)3434	False		639	True	False
(filmRef)3435	False		201	True	False
(filmRef)3436	False		51	True	False
(filmRef)3437	False		103	True	False
(filmRef)3438	False		141	True	False
(filmRef)3439	False		96	True	False
(filmRef)3440	False		31	False	False
(filmRef)3441	False		131	True	False
(filmRef)3442	False		114	True	False
(filmRef)3443	False		55	True	False
(filmRef)3444	False		241	True	False
(filmRef)3445	False		49	True	False
(filmRef)3446	False		44	True	False
(filmRef)3447	False		36	True	False
(filmRef)3448	False		75	True	False
(filmRef)3449	False		105	True	False
(filmRef)3450	False		90	True	False
(filmRef)3451	False		243	True	False
(filmRef)3452	False		124	True	False
(filmRef)3453	False		150	True	False
(filmRef)3454	False		100	True	False
(filmRef)3455	False		318	True	False
(filmRef)3456	False		508	True	False
(filmRef)3457	False		298	True	False
(filmRef)3458	False		118	True	False
(filmRef)3459	False		79	True	False
(filmRef)3460	False		73	True	False
(filmRef)3461	False		109	True	False
(filmRef)3462	False		126	True	False
(filmRef)3463	False		196	True	False
(filmRef)3464	False		83	False	False
(filmRef)3465	False		69	False	False
(filmRef)3466	False		279	True	False
(filmRef)3467	False		90	False	False
(filmRef)3468	False		84	False	False
(filmRef)3469	False		89	True	False
(filmRef)3470	False		147	True	False
(filmRef)3471	False		7	False	False
(filmRef)3472	False		398	True	False
(filmRef)3473	False		155	True	False
(filmRef)3474	False		468	True	False
(filmRef)3475	False		92	True	False
(filmRef)3476	False		62	True	False
(filmRef)3477	False		62	True	False
(filmRef)3478	False		80	True	False
(filmRef)3479	False		96	True	False
(filmRef)3480	False		140	True	False
(filmRef)3481	False		167	True	False
(filmRef)3482	False		285	True	False
(filmRef)3483	False		414	True	False
(filmRef)3484	False		162	True	False
(filmRef)3485	False		286	True	False
(filmRef)3486	False		445	True	False
(filmRef)3487	False		105	True	False
(filmRef)3488	False		412	True	False
(filmRef)3489	False		222	True	False
(filmRef)3490	False		280	True	False
(filmRef)3491	False		143	True	False
(filmRef)3492	False		186	True	False
(filmRef)3493	False		386	True	False
(filmRef)3494	False		263	True	False
(filmRef)3495	False		318	True	False
(filmRef)3496	False		512	True	False
(filmRef)3497	False		263	True	False
(filmRef)3498	False		341	True	False
(filmRef)3499	False		318	True	False
(filmRef)3500	False		166	True	False
(filmRef)3501	False		282	True	False
(filmRef)3502	False		256	True	False
(filmRef)3503	False		309	True	False
(filmRef)3504	False		264	True	False
(filmRef)3505	False		323	True	False
(filmRef)3506	False		378	True	False
(filmRef)3507	False		342	True	False
(filmRef)3508	False		301	True	False
(filmRef)3509	False		132	True	False
(filmRef)3510	False		395	True	False
(filmRef)3511	False		136	True	False
(filmRef)3512	False		514	True	False
(filmRef)3513	False		574	True	False
(filmRef)3514	False		467	True	False
(filmRef)3515	False		367	True	False
(filmRef)3516	False		165	True	False
(filmRef)3517	False		287	True	False
(filmRef)3518	False		448	True	False
(filmRef)3519	False		546	True	False
(filmRef)3520	False		530	True	False
(filmRef)3521	False		343	True	False
(filmRef)3522	False		401	True	False
(filmRef)3523	False		363	True	False
(filmRef)3524	False		411	True	False
(filmRef)3525	False		377	True	False
(filmRef)3526	False		717	True	False
(filmRef)3527	False		676	True	False
(filmRef)3528	False		696	True	False
(filmRef)3529	False		429	True	False
(filmRef)3530	False		544	True	False
(filmRef)3531	False		316	True	False
(filmRef)3532	False		237	True	False
(filmRef)3533	False		106	True	False
(filmRef)3534	False		263	True	False
(filmRef)3535	False		191	True	False
(filmRef)3536	False		202	True	False
(filmRef)3537	False		170	True	False
(filmRef)3538	False		253	True	False
(filmRef)3539	False		122	True	False
(filmRef)3540	False		126	True	False
(filmRef)3541	False		160	True	False
(filmRef)3542	False		179	True	False
(filmRef)3543	False		203	True	False
(filmRef)3544	False		64	True	False
(filmRef)3545	False		201	True	False
(filmRef)3546	False		491	True	False
(filmRef)3547	False		84	True	False
(filmRef)3548	False		388	True	False
(filmRef)3549	False		183	True	False
(filmRef)3551	False		58	True	False
(filmRef)3552	False		118	True	False
(filmRef)3553	False		83	True	False
(filmRef)3554	False		358	True	False
(filmRef)3555	False		117	True	False
(filmRef)3556	False		277	True	False
(filmRef)3557	False		75	True	False
(filmRef)3558	False		282	True	False
(filmRef)3559	False		141	True	False
(filmRef)3560	False		52	True	False
(filmRef)3561	False		207	True	False
(filmRef)3562	False		218	True	False
(filmRef)3563	False		199	True	False
(filmRef)3564	False		138	True	False
(filmRef)3565	False		144	True	False
(filmRef)3566	False		296	True	False
(filmRef)3567	False		468	True	False
(filmRef)3568	False		134	True	False
(filmRef)3569	False		30	True	False
(filmRef)3570	False		204	True	False
(filmRef)3571	False		142	True	False
(filmRef)3572	False		77	True	False
(filmRef)3573	False		111	True	False
(filmRef)3574	False		125	True	False
(filmRef)3575	False		262	True	False
(filmRef)3576	False		163	True	False
(filmRef)3577	False		129	True	False
(filmRef)3578	False		136	True	False
(filmRef)3580	False		389	True	False
(filmRef)3581	False		321	True	False
(filmRef)3582	False		434	True	False
(filmRef)3583	False		73	True	False
(filmRef)3584	False		150	True	False
(filmRef)3585	False		191	True	False
(filmRef)3586	False		152	True	False
(filmRef)3587	False		73	True	False
(filmRef)3588	False		149	True	False
(filmRef)3589	False		113	True	False
(filmRef)3590	False		464	True	False
(filmRef)3591	False		150	True	False
(filmRef)3592	False		107	True	False
(filmRef)3593	False		96	True	False
(filmRef)3594	False		451	True	False
(filmRef)3595	False		664	True	False
(filmRef)3597	False		1126	True	False
(filmRef)3598	False		89	True	False
(filmRef)3599	False		802	True	False
(filmRef)3600	False		833	True	False
